Brand,Model,Year,Engine_Size,Fuel_Type,Transmission,Mileage,Doors,Owner_Count,Price
Kia,Optima,2013,4.2,Diesel,Semi-Automatic,139584,5,5,8860
Volkswagen,Tiguan,2012,1.9,Hybrid,Manual,139584,3,1,9094
BMW,X5,2017,2.7,Petrol,Automatic,139584,4,1,10480
Honda,Civic,2023,1.6,Electric,Automatic,139584,3,3,13805
Kia,Sportage,2015,1.8,Hybrid,Semi-Automatic,139584,4,3,11017
Kia,Optima,2021,1.9,Diesel,Semi-Automatic,139584,5,1,8352
Ford,Fiesta,2013,3.5,Electric,Automatic,139584,2,4,14442
Mercedes,E-Class,2012,2.7,Hybrid,Semi-Automatic,139584,3,3,7706
Chevrolet,Malibu,2011,3.8,Electric,Automatic,139584,3,2,14532
BMW,3 Series,2016,1.6,Electric,Semi-Automatic,139584,5,2,12103
BMW,5 Series,2001,4.6,Hybrid,Semi-Automatic,139584,4,3,7954
Hyundai,Tucson,2006,3,Hybrid,Manual,139584,4,2,6975
Ford,Focus,2002,3.4,Electric,Semi-Automatic,139584,5,5,5425
Ford,Explorer,2011,3,Diesel,Automatic,139584,3,3,5957
Kia,Optima,2007,4.3,Diesel,Semi-Automatic,139584,5,2,10144
Honda,Accord,2010,2.5,Hybrid,Semi-Automatic,139584,5,2,7890
BMW,3 Series,2011,2.4,Diesel,Manual,139584,2,2,8656
Toyota,Corolla,2023,3,Electric,Manual,139584,5,1,10569
Kia,Sportage,2006,3.2,Diesel,Semi-Automatic,139584,3,5,4025
Hyundai,Tucson,2002,3.8,Hybrid,Automatic,139584,3,1,5503
Hyundai,Sonata,2014,2.4,Diesel,Manual,139584,2,5,8215
Chevrolet,Impala,2017,4,Diesel,Automatic,139584,2,3,14094
Mercedes,GLA,2009,4.6,Electric,Automatic,139584,4,4,9869
Audi,A4,2011,3.8,Hybrid,Manual,139584,5,3,8678
Chevrolet,Impala,2022,3.7,Diesel,Manual,139584,2,4,8630
Chevrolet,Malibu,2017,4.1,Electric,Manual,139584,2,4,15221
Mercedes,GLA,2009,4.3,Diesel,Automatic,139584,3,1,11222
Honda,CR-V,2013,4.4,Petrol,Automatic,139584,4,2,10840
BMW,3 Series,2020,4.7,Diesel,Semi-Automatic,139584,2,1,9972
Honda,Civic,2013,4.9,Electric,Semi-Automatic,139584,2,5,11888
Honda,Civic,2019,1.9,Petrol,Manual,139584,4,5,11577
Mercedes,GLA,2014,3.5,Diesel,Manual,139584,2,1,11231
Hyundai,Tucson,2010,1.5,Electric,Manual,139584,4,1,9308
Hyundai,Tucson,2007,2.4,Petrol,Semi-Automatic,139584,5,1,7547
Volkswagen,Passat,2011,3.9,Diesel,Automatic,139584,3,5,10620
Hyundai,Sonata,2020,3.7,Petrol,Automatic,139584,5,1,13414
Chevrolet,Equinox,2001,3.9,Diesel,Automatic,139584,5,2,3891
BMW,5 Series,2000,3.7,Petrol,Manual,139584,5,1,2682
Audi,Q5,2023,2.2,Electric,Semi-Automatic,139584,4,4,10989
Toyota,Corolla,2015,2.8,Electric,Semi-Automatic,139584,3,3,12613
Chevrolet,Equinox,2022,4,Hybrid,Automatic,139584,2,2,12645
Chevrolet,Equinox,2010,4.9,Hybrid,Manual,139584,3,5,10554
Audi,A3,2018,3.4,Hybrid,Automatic,139584,3,1,11321
BMW,5 Series,2022,3.2,Electric,Semi-Automatic,139584,4,4,13994
Kia,Rio,2016,1.3,Electric,Automatic,139584,2,3,10642
Audi,A3,2018,4.1,Hybrid,Semi-Automatic,139584,2,2,11108
Ford,Focus,2012,4,Petrol,Automatic,139584,4,3,10955
Honda,Civic,2019,3.1,Electric,Semi-Automatic,139584,2,1,10008
Audi,A4,2002,4.3,Diesel,Manual,139584,5,2,5191
Toyota,RAV4,2012,3.3,Diesel,Semi-Automatic,139584,3,5,6409
Volkswagen,Golf,2014,3.5,Petrol,Semi-Automatic,139584,5,1,11593
Volkswagen,Golf,2007,1.5,Diesel,Manual,139584,4,5,5520
Hyundai,Elantra,2001,1.7,Diesel,Manual,139584,3,2,4166
Chevrolet,Impala,2005,1.3,Hybrid,Semi-Automatic,139584,4,1,2703
Kia,Sportage,2023,2.6,Hybrid,Manual,139584,4,5,14344
BMW,5 Series,2010,4.4,Petrol,Automatic,139584,5,1,10981
Hyundai,Elantra,2021,1.3,Petrol,Semi-Automatic,139584,4,5,7211
Audi,Q5,2020,1.6,Petrol,Manual,139584,5,2,7369
Audi,A4,2010,1.3,Hybrid,Manual,139584,5,1,3470
Chevrolet,Equinox,2008,3.4,Electric,Automatic,139584,4,4,13189
Toyota,RAV4,2007,4.1,Hybrid,Semi-Automatic,139584,4,3,10324
Chevrolet,Equinox,2017,1.5,Diesel,Automatic,139584,2,3,11773
Kia,Sportage,2002,1.7,Diesel,Automatic,139584,4,5,3566
Chevrolet,Malibu,2012,4.4,Electric,Semi-Automatic,139584,4,5,13455
Mercedes,GLA,2006,2.2,Petrol,Semi-Automatic,139584,2,1,2631
Ford,Focus,2022,2.8,Petrol,Semi-Automatic,139584,4,4,8758
Honda,Accord,2016,2.1,Electric,Semi-Automatic,139584,3,5,12091
Honda,Accord,2017,1.3,Diesel,Semi-Automatic,139584,4,3,6356
BMW,3 Series,2019,4.1,Petrol,Manual,139584,2,3,8329
Ford,Explorer,2001,4.3,Diesel,Manual,139584,3,1,5671
Hyundai,Elantra,2008,1.2,Petrol,Automatic,139584,2,2,6335
Chevrolet,Equinox,2004,3.2,Diesel,Manual,139584,4,4,7006
Volkswagen,Golf,2009,4.8,Petrol,Automatic,139584,4,1,12634
Toyota,Camry,2014,1.5,Petrol,Semi-Automatic,139584,3,1,9576
Kia,Sportage,2011,3.1,Electric,Manual,139584,3,4,11872
Ford,Focus,2020,2.1,Diesel,Automatic,139584,2,2,12544
Honda,Accord,2004,3.3,Electric,Semi-Automatic,139584,3,5,5368
BMW,5 Series,2002,4.6,Diesel,Semi-Automatic,139584,3,2,7089
Ford,Fiesta,2012,2.4,Diesel,Manual,139584,3,2,7545
Mercedes,GLA,2016,4.3,Petrol,Semi-Automatic,139584,5,1,13155
Honda,Accord,2014,1.7,Petrol,Semi-Automatic,139584,3,5,5098
Honda,Accord,2011,2.7,Diesel,Semi-Automatic,139584,5,3,5193
Mercedes,GLA,2022,4.3,Electric,Semi-Automatic,139584,5,3,12386
Volkswagen,Passat,2022,4.1,Electric,Semi-Automatic,139584,3,5,15081
Audi,A3,2012,4.6,Petrol,Semi-Automatic,139584,2,2,9174
Audi,A3,2015,1.9,Hybrid,Manual,139584,4,4,8109
Chevrolet,Impala,2013,3.5,Hybrid,Automatic,139584,4,5,8102
BMW,5 Series,2005,1.5,Petrol,Semi-Automatic,139584,3,3,2383
Chevrolet,Malibu,2016,1.4,Petrol,Semi-Automatic,139584,4,1,10090
Toyota,Camry,2015,3.7,Petrol,Semi-Automatic,139584,2,4,7343
Audi,A3,2019,2.7,Electric,Manual,139584,5,4,12441
Mercedes,C-Class,2016,4.6,Hybrid,Semi-Automatic,139584,3,3,8804
Hyundai,Sonata,2003,2.3,Diesel,Manual,139584,5,2,5666
BMW,X5,2021,1.2,Electric,Manual,139584,5,5,10693
BMW,X5,2007,1.4,Diesel,Manual,139584,4,3,2417
BMW,5 Series,2001,2.9,Electric,Semi-Automatic,139584,4,2,6361
Toyota,RAV4,2017,4.1,Hybrid,Semi-Automatic,139584,5,3,9270
BMW,3 Series,2000,4.6,Hybrid,Automatic,139584,2,4,5520
Mercedes,C-Class,2020,1.2,Electric,Semi-Automatic,139584,4,5,10271
Chevrolet,Malibu,2014,4.6,Petrol,Semi-Automatic,139584,2,1,10177
Ford,Focus,2015,2.2,Electric,Manual,139584,2,4,11332
Volkswagen,Golf,2008,2.5,Hybrid,Semi-Automatic,139584,4,3,9416
Volkswagen,Passat,2006,1,Hybrid,Manual,139584,5,1,6375
Mercedes,C-Class,2023,2.5,Petrol,Manual,139584,5,3,10197
Audi,A4,2007,3.4,Diesel,Manual,139584,2,4,4042
Audi,Q5,2009,4.8,Diesel,Semi-Automatic,139584,4,2,9362
Toyota,Corolla,2003,3.7,Hybrid,Manual,139584,4,3,5032
Honda,Civic,2022,4.5,Electric,Automatic,139584,2,2,15482
Honda,CR-V,2015,4.5,Electric,Semi-Automatic,139584,3,5,10635
Honda,Civic,2004,4.7,Electric,Automatic,139584,2,5,13133
Kia,Sportage,2010,4.8,Hybrid,Manual,139584,5,1,12394
Ford,Explorer,2016,1.9,Electric,Automatic,139584,5,3,10748
Audi,A3,2006,2.3,Electric,Manual,139584,5,5,9509
Volkswagen,Passat,2010,2.7,Hybrid,Semi-Automatic,139584,3,5,5249
Audi,Q5,2016,4.3,Petrol,Automatic,139584,4,1,14301
Hyundai,Elantra,2007,4.6,Hybrid,Semi-Automatic,139584,5,2,7911
Honda,CR-V,2011,4.3,Electric,Manual,139584,4,4,10898
BMW,3 Series,2013,4.9,Electric,Automatic,139584,3,2,12689
Chevrolet,Malibu,2001,4,Petrol,Manual,139584,2,2,6061
Kia,Optima,2009,1.3,Petrol,Semi-Automatic,139584,2,5,6229
Toyota,RAV4,2017,2.5,Petrol,Automatic,139584,3,1,8418
BMW,5 Series,2015,4,Hybrid,Manual,139584,4,1,8122
Volkswagen,Passat,2010,4.8,Diesel,Automatic,139584,2,4,12460
Chevrolet,Equinox,2022,3,Hybrid,Manual,139584,5,3,11427
Kia,Optima,2022,1.7,Petrol,Semi-Automatic,139584,4,1,10487
Toyota,Corolla,2012,1.1,Petrol,Automatic,139584,3,5,8353
Hyundai,Elantra,2007,2.6,Hybrid,Automatic,139584,3,1,8348
BMW,3 Series,2020,2.5,Hybrid,Automatic,139584,5,4,11685
Hyundai,Elantra,2014,3.3,Electric,Semi-Automatic,139584,5,4,13194
Mercedes,E-Class,2020,5,Petrol,Manual,139584,2,1,13577
Ford,Focus,2018,1.7,Petrol,Automatic,139584,3,4,11534
Volkswagen,Passat,2012,3.4,Petrol,Automatic,139584,4,3,11981
Audi,A3,2008,3.8,Diesel,Automatic,139584,5,1,11385
Toyota,Camry,2009,4.3,Hybrid,Automatic,139584,2,5,10416
Hyundai,Tucson,2021,3.3,Electric,Manual,139584,3,4,15403
Ford,Fiesta,2008,4.6,Hybrid,Manual,139584,5,4,10946
Kia,Rio,2001,4.3,Electric,Manual,139584,5,3,5986
Honda,Accord,2005,2.8,Diesel,Automatic,139584,2,2,4778
Honda,Accord,2015,4.8,Petrol,Automatic,139584,5,3,9885
Toyota,Corolla,2000,1.9,Petrol,Automatic,139584,2,4,3655
Kia,Rio,2000,1.4,Petrol,Semi-Automatic,139584,2,5,4354
Audi,A3,2017,3.8,Electric,Automatic,139584,5,5,15508
Volkswagen,Tiguan,2017,5,Electric,Manual,139584,3,4,10350
Kia,Rio,2013,4,Petrol,Automatic,139584,2,5,13146
Audi,Q5,2002,3.5,Diesel,Manual,139584,2,1,5942
Hyundai,Sonata,2002,4.7,Petrol,Semi-Automatic,139584,5,2,7900
Ford,Fiesta,2002,3.8,Electric,Automatic,139584,4,5,6784
Toyota,RAV4,2018,3,Petrol,Manual,139584,4,3,8418
Kia,Rio,2003,1.1,Diesel,Semi-Automatic,139584,4,4,2721
Toyota,RAV4,2017,3.9,Hybrid,Semi-Automatic,139584,5,3,13232
Volkswagen,Golf,2014,3,Petrol,Automatic,139584,2,3,10923
BMW,X5,2011,2.6,Electric,Automatic,139584,2,5,8113
Mercedes,E-Class,2013,3,Diesel,Manual,139584,5,5,6100
Ford,Focus,2007,2.1,Hybrid,Automatic,139584,2,3,7271
Volkswagen,Passat,2015,3.8,Petrol,Semi-Automatic,139584,3,5,10511
Hyundai,Tucson,2012,1,Petrol,Manual,139584,2,3,3260
Chevrolet,Malibu,2017,3.6,Hybrid,Automatic,139584,3,4,14263
Ford,Fiesta,2021,4.8,Petrol,Semi-Automatic,139584,4,4,10732
Hyundai,Sonata,2004,3.6,Diesel,Semi-Automatic,139584,2,4,3011
BMW,X5,2000,1.2,Diesel,Semi-Automatic,139584,2,4,4197
Mercedes,E-Class,2010,1.2,Hybrid,Semi-Automatic,139584,3,5,6832
Chevrolet,Impala,2006,1,Petrol,Automatic,139584,3,3,2542
Mercedes,C-Class,2015,3.9,Petrol,Automatic,139584,2,1,12217
Toyota,RAV4,2004,2.8,Petrol,Manual,139584,2,1,5424
Hyundai,Elantra,2012,2,Diesel,Semi-Automatic,139584,2,2,8483
Toyota,Corolla,2006,3.8,Electric,Manual,139584,3,5,8189
Audi,A3,2013,2.6,Diesel,Automatic,139584,3,2,11484
Toyota,RAV4,2002,3.2,Hybrid,Automatic,139584,5,1,4764
Hyundai,Tucson,2009,2.4,Diesel,Automatic,139584,4,4,9317
Ford,Focus,2015,3.6,Diesel,Manual,139584,3,2,10964
Audi,A3,2007,2.2,Hybrid,Automatic,139584,2,2,8799
Chevrolet,Equinox,2020,2.4,Petrol,Manual,139584,4,3,8600
Volkswagen,Golf,2007,1.4,Hybrid,Manual,139584,4,4,3642
Mercedes,E-Class,2015,1.5,Hybrid,Automatic,139584,5,4,11964
Volkswagen,Golf,2016,3.4,Diesel,Semi-Automatic,139584,4,1,9599
Hyundai,Sonata,2022,1.5,Diesel,Semi-Automatic,139584,5,5,10058
Mercedes,E-Class,2013,4,Hybrid,Manual,139584,5,1,11914
Kia,Rio,2023,4.9,Hybrid,Manual,139584,5,1,11950
Kia,Optima,2021,2.2,Hybrid,Automatic,139584,4,3,14017
Volkswagen,Tiguan,2011,2.5,Diesel,Semi-Automatic,139584,2,5,7627
Toyota,Corolla,2021,2.3,Petrol,Semi-Automatic,139584,5,4,7989
Kia,Sportage,2017,3.6,Hybrid,Automatic,139584,3,5,13804
Ford,Fiesta,2003,2.7,Electric,Semi-Automatic,139584,5,4,8490
Toyota,Corolla,2023,2.6,Hybrid,Manual,139584,4,4,10115
Chevrolet,Malibu,2000,2.2,Diesel,Semi-Automatic,139584,4,3,2803
Audi,A3,2013,4.5,Diesel,Manual,139584,4,2,12091
Ford,Explorer,2002,4,Diesel,Semi-Automatic,139584,3,5,5221
BMW,X5,2008,2.3,Hybrid,Manual,139584,4,2,9392
Volkswagen,Passat,2015,1.8,Hybrid,Manual,139584,4,3,9495
Honda,Civic,2018,4.3,Hybrid,Automatic,139584,4,5,15929
BMW,X5,2008,4.9,Hybrid,Semi-Automatic,139584,4,1,11537
Volkswagen,Golf,2011,3.8,Petrol,Semi-Automatic,139584,5,3,8544
BMW,3 Series,2011,3.8,Diesel,Automatic,139584,5,1,8093
Chevrolet,Impala,2011,3.7,Diesel,Semi-Automatic,139584,4,4,10779
Audi,Q5,2006,2.6,Electric,Automatic,139584,3,5,7230
Volkswagen,Golf,2007,4.2,Diesel,Automatic,139584,3,3,10162
Kia,Rio,2004,1.6,Diesel,Automatic,139584,4,1,5675
Audi,A4,2005,4.1,Petrol,Automatic,139584,4,2,9768
Chevrolet,Impala,2011,1.3,Diesel,Manual,139584,4,2,7644
Volkswagen,Golf,2001,4.4,Electric,Semi-Automatic,139584,2,5,9403
Hyundai,Tucson,2021,4.4,Hybrid,Semi-Automatic,139584,2,5,15300
Honda,CR-V,2022,4.6,Hybrid,Manual,139584,3,3,14991
Toyota,Camry,2011,1.9,Diesel,Semi-Automatic,139584,3,5,8034
Ford,Explorer,2014,1.1,Electric,Manual,139584,5,2,8557
Audi,A3,2022,1.9,Diesel,Manual,139584,4,4,9270
Audi,A3,2006,2,Diesel,Manual,139584,2,2,3306
Hyundai,Sonata,2023,3,Electric,Automatic,139584,5,1,12257
Honda,CR-V,2022,1.2,Hybrid,Automatic,139584,3,2,12142
Audi,Q5,2016,2.3,Electric,Manual,139584,2,3,8565
Kia,Sportage,2016,3.6,Diesel,Semi-Automatic,139584,3,2,9210
Mercedes,C-Class,2021,4.9,Petrol,Manual,139584,3,5,9832
Toyota,Camry,2001,3.7,Hybrid,Automatic,139584,2,1,6335
Kia,Optima,2022,2.6,Diesel,Automatic,139584,3,4,11651
Audi,Q5,2010,4.1,Diesel,Semi-Automatic,139584,4,1,8220
Chevrolet,Impala,2006,3.9,Hybrid,Automatic,139584,5,2,12026
Chevrolet,Malibu,2021,4.6,Electric,Automatic,139584,3,3,17311
Hyundai,Elantra,2000,3.6,Electric,Automatic,139584,4,1,10051
Volkswagen,Golf,2004,2.8,Diesel,Manual,139584,4,4,5821
Volkswagen,Passat,2020,3.6,Petrol,Semi-Automatic,139584,3,1,12468
Toyota,Camry,2007,4.2,Petrol,Semi-Automatic,139584,2,5,7713
Audi,Q5,2006,2.2,Petrol,Manual,139584,3,4,4301
Honda,CR-V,2007,3.3,Diesel,Manual,139584,4,3,5328
Kia,Sportage,2011,3.3,Petrol,Manual,139584,4,4,7784
Mercedes,GLA,2012,3.1,Diesel,Manual,139584,5,3,7386
BMW,3 Series,2011,3.9,Diesel,Automatic,139584,4,5,10621
Honda,Accord,2013,4.5,Diesel,Manual,139584,2,4,8656
Mercedes,C-Class,2017,4.1,Petrol,Automatic,139584,3,3,11571
Mercedes,C-Class,2023,5,Petrol,Semi-Automatic,139584,4,1,13073
Ford,Explorer,2002,3.6,Hybrid,Semi-Automatic,139584,5,5,8502
Chevrolet,Impala,2007,3.5,Diesel,Automatic,139584,5,4,10451
BMW,X5,2009,1,Electric,Automatic,139584,5,2,8989
Honda,CR-V,2018,4.4,Hybrid,Manual,139584,2,5,12148
Toyota,Corolla,2011,2,Hybrid,Semi-Automatic,139584,4,1,7204
Mercedes,GLA,2001,2.1,Petrol,Automatic,139584,3,5,7926
Audi,A4,2002,1.6,Diesel,Automatic,139584,3,3,4640
Audi,A4,2010,4.7,Hybrid,Manual,139584,5,3,10081
Hyundai,Elantra,2015,2.9,Petrol,Semi-Automatic,139584,2,5,9300
Ford,Focus,2001,3,Hybrid,Manual,139584,5,2,3882
Mercedes,E-Class,2014,3.5,Electric,Automatic,139584,2,2,12754
Kia,Sportage,2020,1.7,Petrol,Automatic,139584,5,2,10440
Audi,Q5,2000,2.2,Hybrid,Semi-Automatic,139584,2,3,2502
Toyota,Camry,2011,5,Diesel,Automatic,139584,4,4,9213
Audi,Q5,2007,4.3,Hybrid,Automatic,139584,2,1,11054
Honda,Accord,2020,4.6,Electric,Manual,139584,4,3,13627
Volkswagen,Tiguan,2018,3,Diesel,Manual,139584,4,2,11589
Volkswagen,Tiguan,2011,3.1,Petrol,Manual,139584,2,3,4796
Audi,Q5,2009,1.3,Diesel,Manual,139584,4,4,3738
Toyota,Camry,2012,2.1,Diesel,Manual,139584,3,1,5462
BMW,5 Series,2007,4.3,Hybrid,Automatic,139584,2,1,7886
Volkswagen,Passat,2011,3.8,Electric,Semi-Automatic,139584,4,5,12909
Honda,Civic,2006,3.7,Diesel,Automatic,139584,3,4,6181
Mercedes,GLA,2007,4.2,Diesel,Automatic,139584,5,2,10020
Kia,Optima,2012,3.9,Diesel,Automatic,139584,5,5,10900
Chevrolet,Equinox,2020,3.8,Hybrid,Automatic,139584,4,5,11008
Audi,A4,2012,1.9,Electric,Manual,139584,4,5,10694
Volkswagen,Passat,2007,3.2,Electric,Manual,139584,3,1,7430
Volkswagen,Passat,2017,2.4,Hybrid,Automatic,139584,5,2,11352
Audi,Q5,2001,2.3,Petrol,Semi-Automatic,139584,3,3,6019
Honda,Civic,2005,1.6,Electric,Automatic,139584,5,4,7922
Audi,A3,2020,3,Diesel,Manual,139584,3,4,9111
Volkswagen,Passat,2021,3.8,Diesel,Manual,139584,3,3,9231
Mercedes,GLA,2010,2.9,Electric,Automatic,139584,5,5,13157
Hyundai,Sonata,2009,2.1,Diesel,Manual,139584,4,1,8894
BMW,3 Series,2002,1.1,Hybrid,Semi-Automatic,139584,2,4,3936
BMW,5 Series,2022,3.2,Diesel,Semi-Automatic,139584,3,1,13377
Audi,Q5,2011,4.5,Petrol,Automatic,139584,3,5,7851
Kia,Optima,2015,4.2,Diesel,Semi-Automatic,139584,5,3,9307
Mercedes,E-Class,2001,4.7,Electric,Manual,139584,4,3,6152
Hyundai,Elantra,2006,4.4,Petrol,Manual,139584,3,1,10209
Ford,Explorer,2017,1.5,Hybrid,Manual,139584,2,1,7987
Mercedes,GLA,2006,1.3,Electric,Manual,139584,4,2,8484
BMW,3 Series,2004,1.4,Petrol,Manual,139584,5,2,4763
Kia,Optima,2013,2.2,Diesel,Manual,139584,5,3,8134
BMW,5 Series,2001,2.5,Diesel,Semi-Automatic,139584,4,1,2876
Toyota,Camry,2005,3.9,Electric,Manual,139584,2,4,10778
Hyundai,Sonata,2019,3,Petrol,Automatic,139584,2,3,13008
Audi,Q5,2002,2,Petrol,Automatic,139584,3,3,2798
BMW,X5,2021,3.5,Electric,Automatic,139584,3,4,12884
Honda,Civic,2012,1.6,Petrol,Automatic,139584,4,3,5274
Hyundai,Tucson,2021,1.1,Hybrid,Automatic,139584,4,1,10681
Ford,Focus,2008,4.8,Electric,Manual,139584,5,1,9493
Audi,Q5,2010,2.1,Hybrid,Automatic,139584,3,5,10510
Mercedes,GLA,2011,1.9,Electric,Manual,139584,2,3,10691
Ford,Focus,2005,2.6,Petrol,Automatic,139584,5,5,4454
Ford,Fiesta,2006,3.7,Diesel,Automatic,139584,5,1,9967
Ford,Fiesta,2008,5,Diesel,Semi-Automatic,139584,4,4,5670
Hyundai,Sonata,2008,4.2,Diesel,Semi-Automatic,139584,2,4,7386
Ford,Focus,2006,4.4,Hybrid,Automatic,139584,5,1,11269
Chevrolet,Malibu,2017,1.2,Petrol,Automatic,139584,3,4,8045
Hyundai,Tucson,2020,2,Petrol,Semi-Automatic,139584,3,3,10234
Chevrolet,Equinox,2015,2.8,Diesel,Automatic,139584,4,3,9764
Kia,Optima,2008,3.2,Electric,Semi-Automatic,139584,2,3,9992
Ford,Fiesta,2023,3.8,Electric,Automatic,139584,5,4,13960
Kia,Sportage,2000,4.3,Hybrid,Semi-Automatic,139584,2,3,5584
Mercedes,E-Class,2019,3.5,Diesel,Semi-Automatic,139584,2,1,9387
Kia,Rio,2010,1.3,Petrol,Semi-Automatic,139584,2,3,5394
BMW,3 Series,2022,3,Diesel,Automatic,139584,3,1,9355
BMW,X5,2009,2.4,Diesel,Semi-Automatic,139584,5,4,3854
BMW,5 Series,2020,1.6,Hybrid,Automatic,139584,3,2,13483
BMW,3 Series,2005,4,Diesel,Semi-Automatic,139584,3,2,4789
Kia,Rio,2019,2.4,Petrol,Manual,139584,4,2,6302
Chevrolet,Impala,2023,1.7,Diesel,Semi-Automatic,139584,3,2,10503
Audi,Q5,2003,3.5,Diesel,Semi-Automatic,139584,3,4,8221
Toyota,RAV4,2016,2.7,Electric,Semi-Automatic,139584,4,5,10595
Honda,Accord,2007,4.1,Electric,Automatic,139584,3,2,9599
Ford,Focus,2015,2.4,Electric,Semi-Automatic,139584,2,3,12714
Kia,Optima,2002,1,Diesel,Automatic,139584,3,5,5944
BMW,X5,2006,4.5,Petrol,Semi-Automatic,139584,5,5,9317
Hyundai,Sonata,2010,1.5,Petrol,Semi-Automatic,139584,2,2,7517
Toyota,Corolla,2008,3.7,Hybrid,Semi-Automatic,139584,3,2,7679
Kia,Optima,2002,4.4,Diesel,Manual,139584,5,2,8523
Mercedes,C-Class,2012,4.5,Petrol,Semi-Automatic,139584,5,1,9037
BMW,X5,2006,2.1,Electric,Automatic,139584,2,4,8803
Chevrolet,Impala,2015,3.8,Hybrid,Automatic,139584,2,3,9873
Toyota,Camry,2016,4,Hybrid,Semi-Automatic,139584,4,3,12026
Volkswagen,Passat,2019,2.8,Diesel,Semi-Automatic,139584,4,5,11308
Chevrolet,Impala,2003,4.8,Petrol,Semi-Automatic,139584,2,4,8937
Chevrolet,Equinox,2007,2.5,Hybrid,Automatic,139584,5,3,6676
Toyota,Corolla,2019,3.2,Diesel,Automatic,139584,5,5,12355
Ford,Explorer,2022,4,Diesel,Manual,139584,3,2,11144
Volkswagen,Passat,2011,2.2,Hybrid,Automatic,139584,3,5,11536
Ford,Explorer,2013,2.1,Hybrid,Semi-Automatic,139584,2,4,8360
BMW,5 Series,2015,1.9,Hybrid,Semi-Automatic,139584,3,3,5955
Honda,CR-V,2006,4.3,Diesel,Semi-Automatic,139584,4,3,5675
Kia,Sportage,2002,2.7,Hybrid,Semi-Automatic,139584,2,5,8103
Hyundai,Elantra,2018,3.3,Electric,Semi-Automatic,139584,5,4,9005
Kia,Rio,2007,3.5,Electric,Manual,139584,3,5,9769
BMW,3 Series,2012,2.5,Diesel,Semi-Automatic,139584,5,3,9233
Mercedes,E-Class,2013,2.7,Diesel,Semi-Automatic,139584,4,3,9487
Audi,Q5,2003,2,Hybrid,Manual,139584,2,3,2696
Honda,CR-V,2012,1.6,Petrol,Semi-Automatic,139584,2,3,4157
BMW,X5,2010,1.9,Electric,Manual,139584,4,4,7666
Chevrolet,Impala,2019,3.6,Petrol,Manual,139584,5,1,8994
Hyundai,Tucson,2004,4.9,Hybrid,Automatic,139584,4,2,11170
Volkswagen,Golf,2019,3.7,Electric,Semi-Automatic,139584,2,1,10530
Kia,Rio,2004,2.1,Electric,Manual,139584,4,4,5027
Toyota,Corolla,2020,3.5,Diesel,Manual,139584,4,4,9979
Ford,Focus,2007,1.5,Diesel,Automatic,139584,4,3,7426
Mercedes,E-Class,2006,2.8,Petrol,Manual,139584,3,4,4730
Mercedes,E-Class,2001,3.4,Hybrid,Automatic,139584,2,5,6671
Chevrolet,Equinox,2004,2.1,Petrol,Automatic,139584,3,4,3374
Hyundai,Sonata,2005,1.1,Electric,Manual,139584,2,4,7577
Ford,Focus,2014,4.1,Diesel,Semi-Automatic,139584,2,4,10039
Ford,Explorer,2018,3,Diesel,Semi-Automatic,139584,2,2,8914
Toyota,Corolla,2003,4.1,Electric,Automatic,139584,2,2,11840
Ford,Focus,2019,4.1,Petrol,Manual,139584,2,3,12649
Honda,Accord,2001,4.5,Petrol,Manual,139584,3,3,4881
Ford,Fiesta,2004,4.7,Petrol,Manual,139584,5,1,4383
Toyota,Camry,2018,2.2,Electric,Automatic,139584,4,3,12413
Mercedes,E-Class,2010,2,Electric,Automatic,139584,4,2,11106
BMW,3 Series,2023,4.1,Diesel,Manual,139584,5,1,11437
Volkswagen,Passat,2014,4.2,Hybrid,Automatic,139584,4,2,11335
Hyundai,Elantra,2006,3.5,Hybrid,Manual,139584,5,4,4799
Honda,CR-V,2015,2.5,Electric,Manual,139584,2,3,7441
Honda,Civic,2023,1.9,Diesel,Semi-Automatic,139584,3,1,11038
BMW,3 Series,2014,3.8,Petrol,Manual,139584,3,3,8298
Audi,A3,2013,4.9,Petrol,Manual,139584,5,4,12071
Kia,Sportage,2019,3.8,Diesel,Manual,139584,3,2,11723
Toyota,RAV4,2012,2,Hybrid,Manual,139584,5,5,8000
Chevrolet,Equinox,2013,2.5,Petrol,Manual,139584,2,2,6220
Volkswagen,Golf,2001,1.5,Petrol,Manual,139584,2,1,4854
Toyota,Corolla,2008,2.4,Diesel,Manual,139584,2,4,5292
Kia,Rio,2018,1,Hybrid,Semi-Automatic,139584,5,1,9889
Mercedes,C-Class,2005,3.2,Hybrid,Semi-Automatic,139584,5,1,7307
Volkswagen,Passat,2004,3.1,Electric,Automatic,139584,5,5,11686
Mercedes,GLA,2001,1,Electric,Manual,139584,4,4,2410
Toyota,RAV4,2014,4,Diesel,Semi-Automatic,139584,5,3,9018
Honda,Accord,2010,3.5,Hybrid,Manual,139584,2,5,10486
Hyundai,Elantra,2011,3.8,Diesel,Automatic,139584,5,1,9474
Mercedes,C-Class,2020,4.1,Petrol,Manual,139584,4,4,12516
Ford,Focus,2022,4.1,Diesel,Semi-Automatic,139584,4,5,9672
Hyundai,Elantra,2022,1.6,Electric,Automatic,139584,5,4,13650
BMW,5 Series,2020,4.4,Diesel,Automatic,139584,3,3,11227
